id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
576490;1281509;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;4;Engavetamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027101;Caminhão-trator;IVECO/CURSOR 450E33T;2010;Condutor;Ileso;57;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;4;Engavetamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027102;Semireboque;SR/GUERRA AG SI;2012;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281983;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;4;Engavetamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027103;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281506;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027097;Motocicleta;YAMAHA/YBR150 FACTOR ED;2023;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281507;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027098;Caminhão-trator;SCANIA/T113 H 4X2 320;1995;Condutor;Ileso;32;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027099;Semireboque;SR/RANDON SR CA;2005;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281508;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027100;Motocicleta;HONDA/NXR160 BROS ESDD;2018;Condutor;Óbito;43;Feminino;0;0;0;1;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281509;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027101;Caminhão-trator;IVECO/CURSOR 450E33T;2010;Condutor;Ileso;57;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027102;Semireboque;SR/GUERRA AG SI;2012;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281983;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027103;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281506;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027097;Motocicleta;YAMAHA/YBR150 FACTOR ED;2023;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281507;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027098;Caminhão-trator;SCANIA/T113 H 4X2 320;1995;Condutor;Ileso;32;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027099;Semireboque;SR/RANDON SR CA;2005;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281508;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027100;Motocicleta;HONDA/NXR160 BROS ESDD;2018;Condutor;Óbito;43;Feminino;0;0;0;1;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281509;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027101;Caminhão-trator;IVECO/CURSOR 450E33T;2010;Condutor;Ileso;57;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027102;Semireboque;SR/GUERRA AG SI;2012;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281983;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027103;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281506;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027097;Motocicleta;YAMAHA/YBR150 FACTOR ED;2023;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281507;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027098;Caminhão-trator;SCANIA/T113 H 4X2 320;1995;Condutor;Ileso;32;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027099;Semireboque;SR/RANDON SR CA;2005;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281508;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027100;Motocicleta;HONDA/NXR160 BROS ESDD;2018;Condutor;Óbito;43;Feminino;0;0;0;1;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281509;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027101;Caminhão-trator;IVECO/CURSOR 450E33T;2010;Condutor;Ileso;57;Masculino;1;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;NA;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027102;Semireboque;SR/GUERRA AG SI;2012;NA;NA;NA;NA;NA;NA;NA;NA;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576490;1281983;22/01/2024;segunda-feira;19:20:00;RS;290;102;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;1027103;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,99054914;-51,2685585;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282303;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Não;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027728;Automóvel;I/CHEVROLET CLASSIC LS;2014;Condutor;Lesões Leves;31;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282339;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Não;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027728;Automóvel;I/CHEVROLET CLASSIC LS;2014;Passageiro;Lesões Leves;62;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282304;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Não;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027729;Automóvel;RENAULT/SANDERO AUTH 10;2017;Condutor;Lesões Leves;45;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282340;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Não;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027729;Automóvel;RENAULT/SANDERO AUTH 10;2017;Passageiro;Lesões Graves;63;Masculino;0;0;1;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282303;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027728;Automóvel;I/CHEVROLET CLASSIC LS;2014;Condutor;Lesões Leves;31;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282339;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027728;Automóvel;I/CHEVROLET CLASSIC LS;2014;Passageiro;Lesões Leves;62;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282304;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027729;Automóvel;RENAULT/SANDERO AUTH 10;2017;Condutor;Lesões Leves;45;Masculino;0;1;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576845;1282340;24/01/2024;quarta-feira;16:20:00;RS;290;94,9;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1027729;Automóvel;RENAULT/SANDERO AUTH 10;2017;Passageiro;Lesões Graves;63;Masculino;0;0;1;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576944;1282600;25/01/2024;quinta-feira;08:50:00;RS;290;92;PORTO ALEGRE;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1027952;Camioneta;CHEVROLET/MONTANA LS;2024;Condutor;Ileso;62;Masculino;1;0;0;0;-29,96965779;-51,16972446;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
576944;1282596;25/01/2024;quinta-feira;08:50:00;RS;290;92;PORTO ALEGRE;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1027953;Automóvel;I/VW SPACEFOX SPORTLINE;2008;Condutor;Ileso;40;Masculino;1;0;0;0;-29,96965779;-51,16972446;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577584;1284146;28/01/2024;domingo;12:15:00;RS;290;92;PORTO ALEGRE;Sim;Ausência de reação do condutor;3;Queda de ocupante de veículo;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;"Curva;Viaduto";Não;1029119;Motocicleta;HONDA/CBR 500R;2014;Condutor;Óbito;37;Masculino;0;0;0;1;-29,971916;-51,176838;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577584;1284146;28/01/2024;domingo;12:15:00;RS;290;92;PORTO ALEGRE;Sim;Ausência de reação do condutor;2;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;"Curva;Viaduto";Não;1029119;Motocicleta;HONDA/CBR 500R;2014;Condutor;Óbito;37;Masculino;0;0;0;1;-29,971916;-51,176838;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577584;1284146;28/01/2024;domingo;12:15:00;RS;290;92;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;"Curva;Viaduto";Não;1029119;Motocicleta;HONDA/CBR 500R;2014;Condutor;Óbito;37;Masculino;0;0;0;1;-29,971916;-51,176838;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577641;1284255;28/01/2024;domingo;18:25:00;RS;116;0,1;PORTO ALEGRE;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Curva;Sim;1029193;Automóvel;CHEVROLET/ONIX 10MT JOYE;2019;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577641;1284257;28/01/2024;domingo;18:25:00;RS;116;0,1;PORTO ALEGRE;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Curva;Sim;1029193;Automóvel;CHEVROLET/ONIX 10MT JOYE;2019;Passageiro;Lesões Leves;29;Masculino;0;1;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577641;1284258;28/01/2024;domingo;18:25:00;RS;116;0,1;PORTO ALEGRE;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Curva;Sim;1029193;Automóvel;CHEVROLET/ONIX 10MT JOYE;2019;Passageiro;Lesões Leves;17;Masculino;0;1;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577641;1284256;28/01/2024;domingo;18:25:00;RS;116;0,1;PORTO ALEGRE;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Curva;Sim;1029193;Automóvel;CHEVROLET/ONIX 10MT JOYE;2019;Passageiro;Lesões Leves;53;Feminino;0;1;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;NA;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;2;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029931;Semireboque;REB/SCHIFFER SSC2E CA;2000;NA;NA;NA;NA;NA;NA;NA;NA;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;1285182;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;2;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029929;Caminhão-trator;SCANIA/R 440 A6X4;2014;Condutor;Ileso;45;Masculino;1;0;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;NA;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;2;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029930;Semireboque;REB/SCHIFFER SSC2E CA;2000;NA;NA;NA;NA;NA;NA;NA;NA;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;NA;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029931;Semireboque;REB/SCHIFFER SSC2E CA;2000;NA;NA;NA;NA;NA;NA;NA;NA;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;1285182;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029929;Caminhão-trator;SCANIA/R 440 A6X4;2014;Condutor;Ileso;45;Masculino;1;0;0;0;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
577978;NA;30/01/2024;terça-feira;09:35:00;RS;290;94;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1029930;Semireboque;REB/SCHIFFER SSC2E CA;2000;NA;NA;NA;NA;NA;NA;NA;NA;-29,973856;-51,197853;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578190;1285718;27/01/2024;sábado;18:00:00;RS;290;86;PORTO ALEGRE;Não;Reação tardia ou ineficiente do condutor;1;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1030334;Automóvel;I/KIA CERATO EX3 1.6ATNB;2010;Condutor;Ileso;55;Masculino;1;0;0;0;-29,968412;-51,117138;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578190;1285721;27/01/2024;sábado;18:00:00;RS;290;86;PORTO ALEGRE;Não;Reação tardia ou ineficiente do condutor;1;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1030334;Automóvel;I/KIA CERATO EX3 1.6ATNB;2010;Passageiro;Lesões Leves;57;Feminino;0;1;0;0;-29,968412;-51,117138;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578190;1285718;27/01/2024;sábado;18:00:00;RS;290;86;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1030334;Automóvel;I/KIA CERATO EX3 1.6ATNB;2010;Condutor;Ileso;55;Masculino;1;0;0;0;-29,968412;-51,117138;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578190;1285721;27/01/2024;sábado;18:00:00;RS;290;86;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1030334;Automóvel;I/KIA CERATO EX3 1.6ATNB;2010;Passageiro;Lesões Leves;57;Feminino;0;1;0;0;-29,968412;-51,117138;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578782;1287338;03/02/2024;sábado;16:55:00;RS;290;90;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;1031570;Motocicleta;HONDA/CG 160 FAN;2021;Passageiro;Lesões Leves;21;Masculino;0;1;0;0;-29,9696313;-51,1608772;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578782;1287337;03/02/2024;sábado;16:55:00;RS;290;90;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;1031570;Motocicleta;HONDA/CG 160 FAN;2021;Condutor;Lesões Leves;25;Feminino;0;1;0;0;-29,9696313;-51,1608772;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578782;1287338;03/02/2024;sábado;16:55:00;RS;290;90;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;1031570;Motocicleta;HONDA/CG 160 FAN;2021;Passageiro;Lesões Leves;21;Masculino;0;1;0;0;-29,9696313;-51,1608772;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578782;1287337;03/02/2024;sábado;16:55:00;RS;290;90;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;1031570;Motocicleta;HONDA/CG 160 FAN;2021;Condutor;Lesões Leves;25;Feminino;0;1;0;0;-29,9696313;-51,1608772;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
578981;1287750;04/02/2024;domingo;17:45:00;RS;290;88;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1031920;Motocicleta;I/ROYAL ENFIELD CGT 650;2021;Condutor;Lesões Leves;22;Feminino;0;1;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579720;1289488;08/02/2024;quinta-feira;07:40:00;RS;290;91;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1033309;Caminhonete;FIAT/FIORINO FLEX;2009;Condutor;Ileso;44;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579720;1289487;08/02/2024;quinta-feira;07:40:00;RS;290;91;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1033310;Motocicleta;YAMAHA/YBR 125K;2008;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579945;1290011;09/02/2024;sexta-feira;08:15:00;RS;290;86;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1033678;Caminhonete;I/FORD RANGER XLT CD2 25;2014;Condutor;Ileso;33;Masculino;1;0;0;0;-29,96830836;-51,11502886;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579945;1290035;09/02/2024;sexta-feira;08:15:00;RS;290;86;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1033690;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,96830836;-51,11502886;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579981;1290072;09/02/2024;sexta-feira;11:00:00;RS;290;96;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1033727;Motocicleta;HONDA/CG 150 TITAN KS;2007;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,992107;-51,204525;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579981;1290204;09/02/2024;sexta-feira;11:00:00;RS;290;96;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1033727;Motocicleta;HONDA/CG 150 TITAN KS;2007;Passageiro;Lesões Leves;26;Feminino;0;1;0;0;-29,992107;-51,204525;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
580771;1291991;12/02/2024;segunda-feira;15:10:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1035168;Automóvel;TOYOTA/YARIS HB XLS15 AT;2018;Condutor;Ileso;35;Feminino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
